,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,job
10,0.1155690402159921,0.09619815179836945,0.0612704501268882,-0.008780882487549631,0.004202593108625335,-0.023208794097432813,0.07454755443906856,-0.08087810853512739,-0.07580284947330655,0.022639354861526764,0.03269125984312706,-0.007872695919705016,0.02394470908661523,-0.07263640526595558,0.020161674717672745,-0.022582720280318668,0.03352290040827709,0.04650662092472904,0.04954965471352443,0.002876231609311214,"ux,designer"
11,0.3574193225654448,0.3076692429484171,0.20404457182970237,0.006336785270467661,0.028099787066949076,-0.010082383177278987,0.03228593692629719,-0.031018829716766973,-0.0353919585601337,-0.14512881401194078,0.07973071212368064,-0.0640562601317655,0.10878639030087978,0.08228765960572718,0.11703313020118132,0.25343880862514806,-0.13166415509633753,0.04157896763064137,0.2598112415375389,-0.15376917004125382,"ux,designer"
12,0.3149459765952278,0.308191812831673,0.3441550307652652,0.0430978850502556,-0.019155253594844858,0.011790442107249048,-0.05072404510526269,0.05602563644394095,0.0051447342518426645,-0.01719695475456224,-0.037748122621523786,0.08172826698774427,-0.059147240767375986,0.02660046795273039,-0.05967890407079404,-0.03169775125861651,-0.002761850159322234,0.006175640002374326,-0.030613486217466433,0.0022245122434174608,"ux,designer"
13,0.3222206289221462,0.3794996028405846,0.3255915442640178,0.02091201300621621,-0.0013971913980133648,0.04815928138860346,-0.06009956426603513,0.02337104986916721,-0.05135399669573861,-0.020717082714223643,-0.004901703165355719,0.0022405093693664384,-0.05182013100441725,-0.03570502608656173,0.008939926779866422,-0.0012319310648354577,-0.01611287080521399,-0.0669507470093561,-0.03793000189826816,0.0341487530156374,"ux,designer"
14,0.35353597938765324,0.24732507760872233,0.1892879043304069,0.023744995293082192,-0.0022353677386758777,-0.021651553769343777,0.039094676710923544,-0.047849504683852365,-0.03772081396658013,-0.15904708511324325,0.0812025452685075,-0.06295909979443068,0.12202775668231958,0.11523054059667728,0.10151829357324006,0.2405786144649938,-0.15215495616875074,0.06938966655790596,0.2742609765947616,-0.15327059272405547,"ux,designer"
15,0.40019246543581344,0.44335975101891734,0.4241133380551772,0.0793334718827903,-0.04050346547265103,0.03061923301749088,-0.0642971659947116,0.09164059721130946,-0.04044048056347894,-0.06442741679893388,0.03175503418358824,0.015907359785068177,0.025819925304859954,0.027760827347293314,-0.024459364634245015,-0.04087637570869901,-0.07057820593491418,-0.059577539925751634,0.0007591300141651607,0.06934954588954133,"ux,designer"
16,0.32891777757771845,0.42767797298293647,0.3937177308937492,0.052143973006021804,-0.06372009756161714,-0.01681667024111995,-0.10961855740222723,0.10254324752176719,-0.040073262514761274,-0.027415329104412318,-0.019264598163873065,0.04622140839638624,-0.04699305912336639,0.006261434292541456,-0.05930954795799891,0.009246989636716371,0.030583556163859285,-0.06767000227369364,-0.060974596747097806,-0.01857813150954407,"ux,designer"
17,0.3531779303111755,0.4019747534046141,0.3514914638887139,0.023910454976118874,-0.03369534463158094,0.005724389065236112,0.018942053960675383,0.004773156946542222,0.012539705442867328,-0.09931480871094785,-0.0245737919344453,-0.007985364072738133,0.13594404888908518,0.025317581310118274,0.04704543370703353,0.015522265169412632,-0.039872196976262334,-0.008031608003005288,0.02332048891548235,-0.0057434481492194996,"ux,designer"
18,0.37773547849081446,0.3985771464466607,0.30121413808892594,0.03956413756105053,-0.04126764746918777,-0.045312114891219564,-0.05735133365095278,0.06928732662033546,-0.05020551688048351,-0.1093731538011963,0.0406007901685405,-0.0426932773475632,0.029993062129923035,-0.05162735551698894,0.04527428201144867,0.005251677465951572,0.008593486896713801,-0.079707328710183,-0.01431629664581889,0.019318907028923946,"ux,designer"
19,0.2768349814540761,0.2707386567526649,0.28181513189599733,0.02346670660421398,-0.0038687494605759314,0.016818568021781475,-0.06823762511371516,0.040441263677081854,-0.04477738400653958,0.05158167074930258,0.04991235858344606,0.0189272154702942,-0.05292184888869395,0.01594767785195645,0.00725943682227313,0.030915347774527268,0.026415117135628562,-0.04883485387278806,-0.008258458542019807,-0.016460475375698273,"ux,designer"
20,0.25440010799878354,0.13961562750681486,0.24101147622562283,0.021633967263952246,-0.037743274060645114,-0.013350361396385835,-0.06996271396217753,-0.04045128574570202,-0.06959297742989007,0.03909639460877212,0.042282716798576425,0.07743935056150943,-0.042543621085172685,0.03620854507045559,0.0625388485197909,-0.006271981954644388,0.062287113624151,-0.03761203972470213,0.019812429274212794,-0.02849775199785052,"ux,designer"
21,0.32440271477224014,0.29679934744037145,0.34408972580713754,-0.014930818998874863,0.015589079681270266,-0.002741053410920644,-0.018586952931741455,-0.0343504213358989,-0.034118689880778034,0.03489483041437294,-0.055144088340178664,0.06449297021140638,-0.07274894990712806,0.0837818073753323,-0.030304148281685667,0.000993312303310499,0.04733144796664938,-0.11402284545238288,-0.05926519273204435,-0.0025653461160794555,"ux,designer"
22,0.32582892819831194,0.33489823875744346,0.26469641235626795,0.0030761505451948707,0.006877722817643251,0.008095116703582199,-0.07382687277042554,0.022255903160040256,-0.057380313940299944,-0.010311531058523294,0.014555762109979628,0.026988263246958796,-0.04250031218115286,0.01901239384278507,-0.052629606475225035,0.007441220016465792,0.07172997166144332,-0.10205104152441899,0.00821463243511704,-0.020385182111888854,"ux,designer"
23,0.3211495167838062,0.2549073174909462,0.27760847397216576,-0.03806463070413771,0.04071306091204907,-0.04068027310808842,0.08884244247810122,-0.11079125240468428,0.0544501330958875,0.13573078983895345,0.17282863663966988,-0.1142359624127168,0.011612431106596327,-0.09679161741092113,-0.21989384489802385,-0.337285096804271,-0.0664090494092133,0.47241444347737216,-0.05386153656818171,-0.06999155125963419,"ux,designer"
24,0.37338524682463115,0.3116494451559433,0.29696962141279665,0.13026677435995687,0.02297440824168123,-0.01862277451505497,-0.07607112890047078,0.1409636831446739,-0.06784093955149943,-0.011654931677827425,-0.03305985367190405,-0.03805279582425824,0.05062614881525836,-0.059003198988269216,-0.030594688406606334,-0.01582052417876232,0.0013174112987716447,-0.1027585537276822,0.021026012844727344,0.02302380811118681,"ux,designer"
25,0.39241149384816637,0.40757574280606557,0.40934520572405547,0.03222274368211603,-5.2233784781100456e-05,0.0365469146255659,-0.04762526152475733,0.05376016244842524,-0.012254880062865903,-0.02715441835444132,0.018579848416781657,0.017719913949979234,-0.05410921690281473,0.02456871214736785,-0.03041623854892277,0.006509301929101131,-0.018539916245071637,-0.053339591112477276,0.021692230988997398,0.011732577026013455,"ux,designer"
26,0.33155140686076784,0.06963893569377869,-0.17203430933220026,0.017419497794055733,-0.16506494846595693,-0.12566987117801315,-0.1434005617502978,0.0042171522316641705,-0.034391586887752436,0.011153337702255114,0.051983855436799335,-0.0563543744661158,0.033182654781715185,-0.04952356784107416,0.05588563221665347,-0.0599558926264643,0.0470797186465568,-0.07103328660030765,0.0492198489452472,-0.09089079825603519,"data,scientist"
27,0.32014473826248063,0.18901281402441966,-0.13217730279831683,-0.065674494420767,-0.09607492009760571,-0.08045866564585609,0.07221250581690425,-0.047832309729446784,0.058452873590592216,0.019820490761951654,0.0339210408203984,-0.05266309906832975,0.08699654052710594,-0.03128163846805902,0.09761539011677214,-0.02508074382339156,0.08276910590710586,-0.08768562203220842,0.04546062092432166,-0.02906434106244973,"data,scientist"
28,0.3824760488279579,0.1750095823300404,-0.2708073690728856,-0.10344854412018088,-0.14163863945373306,-0.20816604411090403,0.006694868271018586,-0.13032691403824842,-0.06527512943843053,0.2443675061844484,0.17178248498064771,-0.11175308710748257,-0.21092444224096965,-0.1083836343519583,-0.23627674946441962,-0.10774878461873964,-0.379569789430256,-0.25179286013274843,0.009699083210099041,-0.18024439847671186,"data,scientist"
29,0.2682551100867701,0.17329625116423297,-0.1911792742487341,-0.06393097184769075,-0.1700382841958069,-0.12110558141616459,0.07668571247477052,-0.02367325249567139,0.13869671657668617,0.0013069225294521265,0.060419456090623706,0.41649341320545885,0.13671319736358878,0.3350211770206429,0.34175965846382717,-0.34306805271866814,-0.21616709047939758,-0.10482080502646,0.08487549377870014,-0.01385100526173063,"data,scientist"
30,0.2909953871943598,0.17823482978937263,-0.2185714817702878,-0.07299190904297156,-0.19605975630011344,-0.12627394742469708,0.05266996219109019,-0.0092383332547491,0.13844710570249424,0.001984526906549506,0.06512658963650127,0.42854662437538865,0.15109308403548613,0.31904863367868663,0.3117574061099366,-0.3405896516122455,-0.21093036009581842,-0.11325380322356045,0.07532473229827365,-0.01562587902063631,"data,scientist"
31,0.3824760488279579,0.1750095823300404,-0.2708073690728856,-0.10344854412018088,-0.14163863945373306,-0.20816604411090403,0.006694868271018586,-0.13032691403824842,-0.06527512943843053,0.2443675061844484,0.17178248498064771,-0.11175308710748257,-0.21092444224096965,-0.1083836343519583,-0.23627674946441962,-0.10774878461873964,-0.379569789430256,-0.25179286013274843,0.009699083210099041,-0.18024439847671186,"data,scientist"
32,0.35113495901235775,0.17607097078840858,-0.23412596622278875,-0.05961642215604253,-0.14781500084698862,-0.09557004692909325,0.02059945297909683,-0.034100367461605795,-0.09630488243136437,0.004215927821705539,-0.01590705894595693,0.23563740689499776,-0.19529109744262424,0.07496218776639937,-0.3290682228488439,0.36918485418997876,-0.05885714361935796,0.10716009621089624,0.2505589278922645,0.10446224742826224,"data,scientist"
33,0.26067196924762304,0.1855129024386363,-0.13420504955207693,-0.07960869975180956,-0.09489583864611345,-0.09700678878950951,-0.0027039637163854932,0.009512529534261802,0.014375267769640593,0.04234306267154109,0.10415015079469686,0.09727334337296407,-0.09657859455032265,0.083895312303556,0.06636373335149705,-0.05779119720455606,0.03869997706204472,0.062126762378397093,-0.03395045447627809,-0.001222108091890467,"data,scientist"
34,0.3914009069847088,0.18609886652170154,-0.24641676948598473,-0.10519625803703614,-0.13082105901344365,-0.011614115044443622,-0.013942154938134808,-0.019831172263809243,-0.11431529343580227,-0.029495790066858228,-0.04684267723054635,0.25321980519815995,-0.15804659037837498,0.0948026138239817,-0.3153693831839459,0.3465810721748586,0.019925494599184662,0.1037172191579457,0.2181545088242566,0.09692287229432486,"data,scientist"
35,0.37584631126149265,0.219725499303636,-0.3075684613558595,-0.09412597935156981,-0.23548143019049747,-0.13695207576057153,0.034330169255549305,-0.061441803673455676,-0.032388762099002814,-0.0389429582415,-0.012295922891605835,0.2695325540113375,-0.1176598022595288,0.08978769021609213,-0.20034318743114152,0.22826974242544662,-0.012243227016499556,0.10146964431676686,0.18677522180413506,0.10152745857768924,"data,scientist"
36,0.2953398391921327,0.15917063548220822,-0.15986581375939055,-0.049266059011824,-0.10056446050577916,-0.05784179793188813,0.011749082137684585,-0.02334419390621789,-0.03187453278199103,0.0213764764783247,0.05217629145501925,0.053746380329757745,-0.10507712193786238,0.05747183347588502,-0.03465097757275163,0.027522683652359266,0.025515002251998514,-0.03238116300615077,0.052641611897234736,-0.043010996300718404,"data,scientist"
37,0.2874818464910874,0.09667506985036715,-0.13359106320446665,0.03866959238404577,-0.164958655082945,-0.0904579597867617,-0.02419510670005559,0.012201990642200306,-0.09011414951207163,-0.17714529937982632,-0.0027592220013727417,-0.11613217125305655,0.0753033071476306,-0.02721310208599982,-0.02907703196907962,-0.04898023059811455,0.018226534492147343,-0.013930400643478884,0.013295193209491648,-0.05973702752952948,"data,analyst"
38,0.32475494501839564,0.15969364146239037,-0.27903638563921146,-0.0696580079728284,-0.05385171757775569,-0.000734916205522474,-0.04683434003813683,-0.022037639446120992,-0.08894192464383018,-0.0557998701953231,0.06459866761738044,-0.012501966496022263,0.05040365840176941,0.03703828297820241,-0.12497610813486619,-0.04147439260846001,-0.0803855362502505,-0.01852058458233666,-0.03687037525752438,-0.014353952750934927,"data,analyst"
39,0.3446986440115731,0.05759535738671838,-0.1348758782349635,0.08875770878792877,-0.280233043748327,-0.0539823812534874,-0.18304163720785643,0.2582268324196871,0.1278598900407201,0.006799057099507238,0.02189456359160467,-0.14772011665605125,-0.07239692671093259,-0.10499126006040838,0.023499307168216823,-0.06496031492777468,0.05936201067241592,0.05247834906995919,0.1542724514374723,0.05047278160763465,"data,analyst"
40,0.45057627069327666,0.038429400642126334,-0.1880023530011754,-0.017531322275050668,-0.12937701065971513,-0.1528437667358478,-0.16002948038398518,-0.028069674970885302,-0.021718299933150477,-0.08150424761603449,0.01995849513961918,-0.13987039974757412,0.0003396564767160487,-0.020406448352659673,0.008511017841576431,-0.037954256047504534,0.07155371297006895,0.012902598381625462,0.011350928461315244,-0.053065515770124395,"data,analyst"
41,0.37445493022321374,0.1727741594428177,-0.2212188034652117,-0.014964239979155225,-0.18615816653545667,-0.09181363720666727,-0.005298069987223976,-0.06975354927454064,-0.07946869035713357,-0.11694466432925912,0.009692584534584547,-0.08037369425202316,0.09721143397182859,-0.06158126772864502,0.01447973585182276,0.002160890307425111,0.0016555799527797255,0.028830219948339435,0.00821940026562004,-0.05881955519217046,"data,analyst"
42,0.2603586939859115,0.14321107845070766,-0.09715987882695619,-0.048571128744689905,-0.17305256241565234,-0.14934118623735393,-0.13021955971639373,0.4004901453163372,0.23989358678894804,0.49666358846119857,0.28918853777874065,-0.16231070303960796,0.12655449369767124,0.1697015166872588,0.08117570038748902,0.19700839704006134,0.14348331264159453,-0.011708110380354509,-0.13185745283404562,0.028577382419894572,"data,analyst"
43,0.37732951468337983,0.19570040922981008,-0.14128482134212736,0.017616678821266604,-0.15612579695949624,-0.05159209219443933,0.14061144861650762,-0.047283315440071846,-0.05146294591670031,-0.14368774589583747,-0.02843634203166423,-0.041924336864261724,0.17023591975165994,0.07356010193453433,-0.02855187878587765,0.06017949382184806,0.016327865557247242,0.0780738294520559,-0.21822754541103706,0.1044851313617852,"data,analyst"
44,0.2973331899024798,0.1515138419456142,-0.14272773744375286,-0.03317922232827634,-0.13794721526150147,-0.07875090496305087,0.038534569883470426,-0.07723516211567825,-0.06902817786495619,-0.14346800692666975,0.03224888724606058,-0.07466220856879174,0.10445051420580131,-0.008005936663796795,0.036667364489227465,-0.015660514229166363,-0.006360922226603423,0.05922354660481586,0.04711886460824777,-0.031112649257550203,"data,analyst"
45,0.25742156869931965,0.045127901500564616,-0.15782723558903192,0.08428446255445783,-0.1513109683844582,-0.05449499055979574,-0.16700395253840064,0.14466573597274565,-0.041121553546067315,-0.1050468812619706,-0.04983595455152388,0.042784407115192546,-0.03140385438844997,-0.14169543300455095,0.0298204050296328,-0.08574218095943943,0.24219339432618395,-0.035553292931265204,0.059828439536746006,-0.129323123122021,"data,analyst"
46,0.26277919398307914,0.16052638565442126,-0.17497359674842947,-0.07332757169583866,-0.08532378577068399,-0.07729135101412467,0.10525612000239706,-0.09424878771748477,0.007983398693047285,-0.024707954088752388,0.00479205096573217,-0.03222218712688438,0.10893342118460504,-0.02389718132832164,0.010426342865213243,-0.0074985484419084125,0.05705017203290187,0.01674544924570616,0.025088434015010454,-0.04887602151834315,"data,analyst"
47,0.29341920554306483,0.0660682401598587,-0.14849322508142027,-0.028634020173926397,-0.039369454519985664,-0.10117209272091741,0.022051236792811835,-0.025568614957023696,-0.014947953859169628,-0.07085470137125156,0.03910576937635298,-0.09303777425925772,-0.08948368469402981,0.00832362083690597,-0.024645189026969248,0.043486966118885514,0.006076754427056911,0.10022680536689656,-0.017396963936590053,-0.08103001566512069,"data,analyst"
48,0.30090729368895996,0.11454953581185287,-0.24169647471899502,-0.006754404214727643,-0.20614525556711383,-0.07489861315147843,-0.04345802144828681,0.06999927374965997,-0.04070126815914346,-0.15411533171314995,-0.06469446807661906,-0.01207673752716182,-0.05586487758278158,0.05460156711917234,-0.012422656742484295,-0.045714617548576544,0.06651941989248072,0.039391976694896844,-0.11500246020702097,0.08990549200949176,"data,analyst"
49,0.25866258282098886,0.1424766738299814,-0.09675310075537673,-0.04837451450569541,-0.17254970743252976,-0.14898648330716202,-0.13005147532833908,0.40017837070125195,0.23986027042309602,0.49671098061764946,0.28937061284971927,-0.16242395694505882,0.1267378148756309,0.16985425521947065,0.08128204847981121,0.19735108801839632,0.14374749006628332,-0.011769075951849593,-0.13217410209641248,0.028632573324427826,"data,analyst"
50,0.3842492032832819,0.14956771117509174,-0.1695886435717086,0.04253580553243286,-0.20850273980015338,-0.044848522548723395,-0.06425400832062819,0.15979040404205255,-0.005024116913442311,-0.17794521764089416,-0.06507988921745231,-0.08028576066468569,-0.052541801869454834,-0.030820803095909347,0.07660583910088961,-0.04406301270259065,0.0037657677947078435,0.05235793388142359,-0.03857417142287714,-0.047142093181616766,"data,analyst"
51,0.2942313390265959,0.11870032762907853,-0.14009317853958442,-0.051267502598774356,0.0019854711813577595,0.09074871468658913,-0.0036184021509096456,-0.08216610252209278,-0.10001388666057875,0.03630948774616665,0.018250975739247423,-0.005673973406920132,-0.23682112152028872,-0.14625918027246712,0.1033669237456301,-0.08928124573574987,0.07725117705111145,-0.13701242681876455,-0.1578410167668617,0.23811687522667274,"data,analyst"
52,0.35677661566785024,0.11933171276732386,-0.2726523176239985,-0.07315746111483401,-0.13482334166306487,0.28260635743807144,-0.12841005622259194,-0.06804370609414713,-0.1339387065665986,-0.11348744248727897,0.024674617531138608,-0.11793091521959143,0.11861522074781476,0.018630546047433905,-0.011020301506296033,0.014426744061878277,-0.012889966573325015,-0.016451824139029278,-0.13708186061419764,-0.049117306997182635,"data,analyst"
53,0.35003820140298814,0.23027135436564716,-0.22806536190751017,-0.0491730992148797,-0.20668795838850912,-0.07502015988974961,0.003509591766604897,0.03543411204332323,0.0037077461718113425,-0.13735827429809586,-0.05280744798314438,-0.043024240868422034,0.12664294286049288,-0.01530550949527139,-0.042974241953710066,-0.015505226999648255,0.037412193123933964,0.0171021115246633,-0.09599491054672554,-0.034427143753102324,"data,analyst"
54,0.402224127912499,0.22589400387951325,-0.3043550831662963,-0.06906553254091216,-0.2384474492490914,-0.11278872574970708,-0.022945520142618667,-0.017204505490219648,-0.0278960682909164,-0.10594604415818437,0.035813361436917136,-0.0951327212361316,0.08099724806175039,-0.04560751801693049,-0.008157464833078793,-0.06148903070624471,0.0356315607866103,-0.007088553369408921,-0.045111763184764064,-0.023835515555009977,"data,analyst"
55,0.4300220634291152,-0.002385896530441874,-0.05896725932523873,0.0589242465628408,-0.25171099773197136,-0.021744908315130554,-0.21201164886086113,0.1213773733621135,0.015089772432371256,-0.10986313038901745,-0.09762400658474785,-0.05815687168540932,-0.05196901709155034,-0.029680179564051917,0.04306368221218204,-0.059726552873188316,0.0072022370128551816,0.12196684960734804,0.022357721455748467,0.06296342740681717,"data,analyst"
56,0.3530205351431471,0.02970186618529281,-0.15817210093647768,0.15598423676927453,-0.05628198607034149,-0.05628794682676772,-0.12537127844853171,0.11204082384939297,-0.05525379867306876,-0.19484875247351843,-0.07525735825209484,0.04797019664419367,-0.07301288515133575,-0.08986480710192173,0.027454620197954874,-0.08945101647693454,0.2127186477237023,-0.0293465133979397,-0.006273606063183522,-0.009837288067681738,"data,analyst"
57,0.34518428721628414,0.1684609950647387,-0.28145955264328265,-0.07775735938550926,-0.17079618642837535,-0.10333445529512869,0.02907892168102243,-0.037610057215876076,-0.055404836999108587,-0.18600427793836546,0.046109080218585397,-0.09651401139389741,0.12319555899957522,0.02775864208694743,0.0016989181513356439,-0.010201674591070348,0.0336016620276262,0.03771154176392143,-0.06468128999615143,0.013202582749568934,"data,analyst"
58,0.3134176637015982,0.1544885637542534,-0.15322549755170378,-0.028582467275130172,-0.06419052329525,-0.014413651272780631,-0.01641098209963073,-0.05858034219965292,-0.1507454585089762,0.020665841802213314,0.046356992174154815,-0.04007740952477792,-0.23974608126782201,-0.16057816997962668,0.05367801519994911,-0.0925526879939957,0.07789381064007594,-0.14983426028521893,-0.1866137938475173,0.23358713070704323,"data,analyst"
59,0.13827301791515015,0.07318047562374257,-0.12958201151965743,-0.01666232360895058,-0.15062551514579559,-0.06286536794799474,-0.076868443869671,0.028227095570592952,-0.04300708990649786,-0.03447607726782439,0.025060752422948994,0.02999730959061548,-0.06598481337238117,0.03279467009532691,0.023036154663109303,-0.06602376419202587,0.08565099460036608,0.030245815630027033,-0.002608518916153683,0.002933565920794475,"data,analyst"
60,0.24986680322540092,0.08438003998362775,-0.1420874994059963,-0.02631338556753441,-0.2326116127124741,-0.05459711263236786,-0.10224149319041151,0.10594377027813379,-0.09658866251036458,-0.08398733307419934,-0.014157305732852826,0.013113439231812159,-0.07990910925097508,0.029287899823026313,0.038804547935400086,-0.037330251413545144,0.05399026788808798,0.10208563500473632,-0.13037125048962453,0.1001017820503177,"data,analyst"
61,0.18719942415343802,-0.07795737600202896,0.02893100142585587,0.22580061506864005,-0.08814200656280849,0.004446560240562895,0.10440527488081588,-0.08374350505271878,-0.03796521527451631,0.05304044413666966,0.032354954119385784,-0.02812983421806141,0.145078386353353,0.007827688557289735,-0.030135312099006998,0.07486458001680746,-0.051181681844208154,0.025011402441549167,-0.14095007796794118,0.13902690264160136,"project,manager"
62,0.40587293608339675,-0.17044614664009416,0.009890093114563498,0.3838839919786913,-0.14116080501144707,0.08278969306975979,0.1109068753822917,-0.046359368927098576,-0.017166940748047418,-0.005993621132808215,-0.007007685635706076,-0.043371677048028294,0.10881974727084166,-0.015378384230706414,0.013960948391089025,0.06530420852541101,-0.09936414484148803,0.07770352210487236,-0.04497014768842063,0.05485640141260123,"project,manager"
63,0.3050197440877767,-0.023244257300735104,-0.06578871440680935,0.24136151370772416,-0.0751751414977636,0.017080861182530133,-0.044558995154370694,0.31637830048367616,0.16905862382473977,0.07317340160394573,0.01842894577857972,-0.11871405234991535,-0.07847675401633081,-0.1618238150078598,0.022732862103405808,-0.011754371657986897,0.018367599342261672,0.004409763770201735,0.2136131247848663,0.054593178984241264,"project,manager"
64,0.4316079958783912,-0.08160827679961605,-0.04012078943102272,0.3211245885586659,-0.045467389482908335,0.039204883397408186,-0.008166205390357345,0.19539245471669456,0.22561555875401218,0.09958298038108324,-0.01669103350327326,-0.06051136980930313,-0.10921943228219706,-0.1354884207106371,0.05577388321879798,0.021467953613612745,-0.034416222623540285,0.020432304938943224,0.1563859879648951,0.060593365876264765,"project,manager"
65,0.2661347551047965,-0.1521955048749209,0.019468314640873733,0.20880952141543685,-0.13457100023256105,0.02711684626564051,0.049242268303365144,-0.00531562057646408,-0.034102357647258504,0.03456656388196932,-0.06680855090039489,0.015845668625133872,0.028661428822965428,-0.01678161163422595,0.05858336845462142,0.01273728189006101,-0.03684363700966581,0.022995526648859992,-0.11505967092576996,-0.06355056575359157,"project,manager"
66,0.2806682030005783,-0.20592915616071122,0.027641455791447382,0.329218129228384,-0.07295138552986097,0.06283252167086145,-0.11488115557245722,-0.15421800587886478,0.06868829238239979,0.0038399376056249697,0.3681481502930699,0.4744503008820106,0.16544335664360157,-0.27068802931325997,-0.07006310196243987,0.05324212223692883,0.1896970775663122,-0.018960279849973373,-0.017154137271145613,-0.19634957033891845,"project,manager"
67,0.2806682030005783,-0.20592915616071122,0.027641455791447382,0.329218129228384,-0.07295138552986097,0.06283252167086145,-0.11488115557245722,-0.15421800587886478,0.06868829238239979,0.0038399376056249697,0.3681481502930699,0.4744503008820106,0.16544335664360157,-0.27068802931325997,-0.07006310196243987,0.05324212223692883,0.1896970775663122,-0.018960279849973373,-0.017154137271145613,-0.19634957033891845,"project,manager"
